text,category
Centrifugal pump #4 thrust bearing metal particles found in lube oil sample.,bearing_failure
Exhaust blower #2 bearing making metallic grinding noise under load.,bearing_failure
Conveyor belt return roller bearing seized and flat-spotted.,bearing_failure
"Cooling tower water pump motor bearing catastrophic failure, smoking on startup.",bearing_failure
Exhaust fan unit 7 bearing housing cracked from severe vibration imbalance.,bearing_failure
"Boiler draft fan inboard bearing temp spike to 210F, shutting down for replacement.",bearing_failure
Sleeve bearing on 100HP motor showing severe scoring on lower half.,bearing_failure
"Conveyor drive pulley bearing seized, motor stalled and tripped breaker.",bearing_failure
Chiller compressor screw rotor bearing high vibration alarm triggered.,bearing_failure
"Exhaust scrubber fan belt-driven bearing failing, loud screeching on startup.",bearing_failure
Boiler induced draft fan bearing failure caused severe shaft wobble.,bearing_failure
Centrifugal compressor main journal bearing wiping detected during routine check.,bearing_failure
"Cooling tower fan belt drive bearing seized, pulley smoking.",bearing_failure
Conveying line blower motor NDE bearing rattling and overheating.,bearing_failure
"Exhaust duct booster fan bearing binding, motor pulling high amps.",bearing_failure
"Booster pump #2 bearing failure, unit vibrating violently at startup.",bearing_failure
"Drive-end bearing on cooling tower fan #1 failed, loud grinding noise reported by ops.",bearing_failure
Air compressor main screw bearing showing elevated vibration levels on the CMS dashboard.,bearing_failure
"Exhauster blower sleeve bearing low oil flow alarm active, immediate check needed.",bearing_failure
"Exhaust stack damper actuator motor bearing seized, unit stuck at 50% open.",bearing_failure
Coolant pump #4 thrust bearing spalling and metal debris found in magnetic oil plug.,bearing_failure
Rotary airlock feeder gearbox input shaft bearing making rhythmic knocking sound.,bearing_failure
Exhaust ventilation fan #2 pillow block bearing housing cracked from severe unbalance.,bearing_failure
Boiler feedwater pump #1 inboard bearing failure caused sudden trip on over-current.,bearing_failure
"Chilled water circulation pump motor DE bearing smoking, unit locked out.",bearing_failure
"Packaging line conveyor roller bearing seized, chewing up product belts.",bearing_failure
ID fan #2 roller bearing running at 210F with severe axial vibration.,bearing_failure
"Wastewater mixer gearbox output bearing failed, shaft has excessive play.",bearing_failure
Air handling unit supply fan bearing making metallic scraping noise.,bearing_failure
Compressor stage 2 rotor bearing high temp alarm triggered at 230F.,bearing_failure
"Overhead crane bridge travel motor bearing seized, wheels dragging.",bearing_failure
"Reactor agitator drive upper sleeve bearing wiping babbit material, shutdown req.",bearing_failure
"Bucket elevator head pulley bearing vibrating excessively, grease leaking past seals.",bearing_failure
Sifter motor drive end bearing failure caused thermal overload trip.,bearing_failure
"Desalination high pressure pump thrust bearing failure, low discharge pressure.",bearing_failure
Hydraulic power unit electric motor bearing noisy and rumbling under load.,bearing_failure
"Flue gas fan bearing lubrication line blocked, bearing seized and smoked.",bearing_failure
Pneumatic blower #3 drive bearing rumbling loudly during afternoon shift.,bearing_failure
"Cooling tower water pump outboard bearing seized, motor tripped breaker.",bearing_failure
"Rotary kiln drive trunnion bearing operating hot, needs grease flush and inspection.",bearing_failure
"Belt feeder tail bearing seized and smoking, sheared retaining bolts.",bearing_failure
"Exhaust fan motor drive-end bearing completely failed, rotor dragging on stator.",bearing_failure
"Vacuum pump #1 motor bearing screaming loudly, taken offline for emergency rebuild.",bearing_failure
"Conveyor belt tail pulley bearing seized up, causing belt slippage and burning smell.",bearing_failure
Infeed conveyor roller bearing has severe spalling on outer race.,bearing_failure
Primary cooling water pump outboard sleeve bearing temp elevated to 185F.,bearing_failure
Main air compressor drive motor DE bearing vibrating excessively at 4.5 IPS.,bearing_failure
"Exhauster fan bearing failure, unit locked up completely during shift.",bearing_failure
Cooling tower fan gearbox intermediate shaft bearing making grinding sounds.,bearing_failure
"Boiler feedwater pump non-drive end bearing failing, heavy radial vibration noted.",bearing_failure
Rotary air lock valve motor bearing seizing intermittently under load.,bearing_failure
"HVAC supply fan pulley bearing dry and squealing, needs immediate grease.",bearing_failure
Chilled water pump bearing failure causing high-frequency vibration spike.,bearing_failure
"Packaging line conveyor drive bearing seized, motor thermal overload tripped.",bearing_failure
Wastewater agitator gearbox output bearing spalled and leaking oil past seal.,bearing_failure
ID fan motor inboard bearing temp spiked to 210F with audible rumbling.,bearing_failure
"Hydraulic power unit electric motor bearing failed catastrophically, smoke observed.",bearing_failure
"Crusher feed conveyor tail bearing seized and smoking, roller destroyed.",bearing_failure
"Air handling unit blower bearing rattling loudly, alignment looks compromised.",bearing_failure
Centrifugal pump #2 sleeve bearing wiping due to inadequate lubrication flow.,bearing_failure
"Sifters drive motor bearing vibrating at 3x line frequency, possible raceway damage.",bearing_failure
"Vacuum pump motor DE bearing seizing up, tripping breaker on startup.",bearing_failure
Stacker crane travel motor bearing making metallic grinding noise.,bearing_failure
"Air compressor air-end discharge bearing failure, heavy metal debris in oil filter.",bearing_failure
"Rotary kiln drive trunnion bearing operating hot at 195F, check lube lines.",bearing_failure
"Belt loader return roller bearing seized, flat-spotted the steel roller.",bearing_failure
"Pneumatic blower motor outboard bearing failed, shaft locked solid.",bearing_failure
Mixer agitator shaft bearing loose and vibrating heavily at 1200 RPM.,bearing_failure
"Exhaust blower pillow block bearing completely disintegrated, shaft sagging.",bearing_failure
Booster pump NDE bearing showing high vibration harmonics on spectrum analysis.,bearing_failure
"Aggregates screen eccentric shaft bearing spalled, loud knocking noise under load.",bearing_failure
"Exhaust fan 2 motor DE bearing screaming loudly at 1800 RPM, vibration levels spiked to 0.45 ips.",bearing_failure
"Conveyor 5 tail pulley sleeve bearing seized completely, belt stalled and smoking.",bearing_failure
"Chilled water pump #3 inboard bearing running hot at 165 deg F, grease purge shows metallic flakes.",bearing_failure
"Cooling tower fan gearbox output shaft bearing spalling badly, loud grinding noise heard during rounds.",bearing_failure
Air compressor 1airend discharge bearing showing high frequency vibration anomalies on PdM route.,bearing_failure
"Booster pump #2 non-drive end bearing failure, loud rumbling and heavy radial vibration.",bearing_failure
"Exhauster blower outboard bearing seized, shaft locked up and coupling sheared.",bearing_failure
"Package unit supply fan bearing making high-pitched squeal, needs immediate lube or replacement.",bearing_failure
"Conveyor belt drive pulley bearing seized, smoking heavily and tripping thermal overload.",bearing_failure
"ID fan motor drive end bearing failure, catastrophic cage breakup with metal debris in housing.",bearing_failure
"Main hydraulic pump shaft bearing seized, system pressure dropped to zero instantly.",bearing_failure
"Slurry pump inboard bearing roaring continuously, running extremely hot to the touch.",bearing_failure
"Cooling water pump drive end bearing seized, motor failed to start and tripped breaker.",bearing_failure
"Rotary airlock valve drive bearing seized, shear pin snapped on the drive sprocket.",bearing_failure
"Booster fan motor non-drive end bearing screaming, thermal imaging shows 210F hotspot.",bearing_failure
"Centrifugal compressor main shaft bearing seizing, high vibration trip activated unit.",bearing_failure
"Primary crusher motor bearing failure, severe rumbling and smoke reported by operator.",bearing_failure
"Process pump #1 sleeve bearing wiped out, heavy scoring visible on the pump shaft journal.",bearing_failure
"Exhauster fan bearing seized, belt burned through and snapped in half.",bearing_failure
"Cooling tower fan shaft bearing failed, loud metallic screeching during startup sequence.",bearing_failure
"Booster pump drive end bearing locked up, thermal overload tripped instantly.",bearing_failure
"Air handler unit blower bearing seized, belt smoking and pulley slipping on shaft.",bearing_failure
"Conveyor transfer point roller bearing seized, chewing up the underside of the rubber belt.",bearing_failure
"Boiler feedwater pump inboard bearing roaring, high frequency vibration trending upward.",bearing_failure
"Main ventilation fan bearing seizing, motor drawing high amps and running very hot.",bearing_failure
"Vacuum pump drive end bearing failure, seized solid during afternoon shift cycle.",bearing_failure
Stoker drive gearbox output bearing spalled and vibrating excessively at 120 RPM.,bearing_failure
"Silo rotary valve bearing seized, shear pin broken and motor stalled under load.",bearing_failure
"Exhaust fan #3 motor bearing grinding loudly upon startup, high vibration noted at outboard housing.",bearing_failure
